 ,Area,Mean,Perim.,Circ.,AR,Round,Solidity
8185,5,255,8.4853,0.8727,1.4961,0.6684,0.7143
8186,8,255,10.4853,0.9144,1.4158,0.7063,0.8000
8187,27,255,20.1421,0.8363,1.3241,0.7552,0.8852
8188,10,255,11.8995,0.8875,1.6901,0.5917,0.8333
8189,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8190,21,255,16.1421,1.0000,1.1834,0.8450,0.8571
8191,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8192,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
8193,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8194,14,255,12.7279,1.0000,1.6040,0.6235,0.8485
8195,8,255,10.4853,0.9144,1.3083,0.7643,0.8000
8196,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8197,10,255,12.7279,0.7757,2.5404,0.3936,0.7143
8198,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8199,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8200,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8201,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8202,24,255,21.5563,0.6490,1.8839,0.5308,0.7500
8203,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8204,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8205,6,255,8.4853,1.0000,1.8091,0.5528,0.8000
8206,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
8207,7,255,9.6569,0.9433,1.9357,0.5166,0.9333
8208,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8209,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8210,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8211,14,255,13.3137,0.9925,1.9277,0.5188,0.8750
8212,9,255,11.8995,0.7987,2.1129,0.4733,0.8182
8213,9,255,12.4853,0.7255,2.8762,0.3477,0.7500
8214,6,255,8.4853,1.0000,1.8091,0.5528,0.8000
8215,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
8216,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
8217,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
8218,21,255,15.8995,1.0000,1.4747,0.6781,0.9333
8219,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
8220,40,255,24.3848,0.8453,1.8472,0.5414,0.8511
8221,21,255,16.7279,0.9431,1.2452,0.8031,0.8400
8222,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
8223,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8224,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
8225,18,255,16.1421,0.8681,1.9535,0.5119,0.8182
8226,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8227,17,255,14.4853,1.0000,1.3359,0.7485,0.9189
8228,23,255,19.5563,0.7557,2.5899,0.3861,0.8070
8229,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8230,5,255,8.4853,0.8727,1.4961,0.6684,0.7143
8231,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8232,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8233,42,255,24.3848,0.8876,1.4281,0.7002,0.8485
8234,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
8235,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8236,15,255,13.3137,1.0000,1.1856,0.8434,0.8824
8237,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8238,11,255,11.8995,0.9762,1.4505,0.6894,0.8462
8239,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8240,17,255,13.8995,1.0000,1.2632,0.7917,0.9189
8241,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
8242,24,255,17.0711,1.0000,1.0913,0.9164,0.9796
8243,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8244,4,255,8.2426,0.7398,4.0000,0.2500,1.0000
8245,26,255,20.1421,0.8053,1.8955,0.5276,0.8125
8246,6,255,9.8995,0.7694,1.6745,0.5972,0.6667
8247,9,255,11.6569,0.8323,2.3860,0.4191,0.9474
8248,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8249,14,255,15.5563,0.7270,2.4476,0.4086,0.7368
8250,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8251,16,255,13.8995,1.0000,1.5681,0.6377,0.9143
8252,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8253,44,255,31.4558,0.5588,1.2028,0.8314,0.7719
8254,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
8255,18,255,15.8995,0.8948,1.6590,0.6028,0.8780
8256,11,255,11.8995,0.9762,1.4685,0.6809,0.8462
8257,9,255,11.0711,0.9227,1.3428,0.7447,0.8571
8258,34,255,23.7990,0.7543,2.3788,0.4204,0.8000
8259,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8260,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
8261,6,255,9.0711,0.9163,1.8091,0.5528,0.8571
8262,22,255,20.7279,0.6435,2.8858,0.3465,0.7458
8263,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8264,17,255,14.7279,0.9849,1.6865,0.5929,0.8718
8265,14,255,13.8995,0.9106,1.6398,0.6098,0.8485
8266,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8267,18,255,15.5563,0.9347,1.2737,0.7851,0.8000
8268,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8269,36,255,22.1421,0.9227,1.6680,0.5995,0.9114
8270,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8271,45,255,24.7279,0.9248,1.5875,0.6299,0.9278
8272,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
8273,7,255,9.0711,1.0000,1.9357,0.5166,0.9333
8274,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8275,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8276,16,255,13.8995,1.0000,1.2620,0.7924,0.8889
8277,11,255,13.3137,0.7798,2.4643,0.4058,0.7586
8278,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
8279,186,255,104.2254,0.2152,3.7790,0.2646,0.6284
8280,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8281,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8282,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
8283,12,255,11.8995,1.0000,1.5786,0.6335,0.8889
8284,5,255,8.4853,0.8727,2.3082,0.4332,0.7692
8285,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8286,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8287,8,255,10.4853,0.9144,1.6053,0.6229,0.8000
8288,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
8289,19,255,15.3137,1.0000,1.1207,0.8923,0.8636
8290,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8291,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8292,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8293,4,255,7.0711,1.0000,2.0000,0.5000,0.8000
8294,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
8295,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8296,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8297,29,255,22.3848,0.7273,1.4480,0.6906,0.7838
8298,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8299,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8300,13,255,11.8995,1.0000,1.4501,0.6896,0.8966
8301,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
8302,6,255,10.4853,0.6858,2.1194,0.4718,0.8000
8303,12,255,11.8995,1.0000,1.1349,0.8811,0.8571
8304,12,255,13.3137,0.8507,1.4317,0.6985,0.8000
8305,19,255,21.5563,0.5138,3.3323,0.3001,0.6786
8306,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8307,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8308,15,255,14.1421,0.9425,1.5166,0.6594,0.7895
8309,10,255,10.4853,1.0000,1.3840,0.7225,0.9091
8310,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
8311,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8312,14,255,13.0711,1.0000,1.6623,0.6016,0.9655
8313,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8314,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
8315,15,255,14.1421,0.9425,1.5166,0.6594,0.7895
8316,13,255,13.3137,0.9216,1.4205,0.7040,0.8125
8317,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
8318,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
8319,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8320,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8321,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8322,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
8323,17,255,17.5563,0.6931,1.4939,0.6694,0.7083
8324,20,255,15.5563,1.0000,1.4406,0.6941,0.8333
8325,19,255,16.7279,0.8533,2.1745,0.4599,0.8444
8326,12,255,12.4853,0.9674,1.2182,0.8209,0.8889
8327,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8328,10,255,11.8995,0.8875,1.4915,0.6705,0.8000
8329,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8330,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
8331,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8332,13,255,13.3137,0.9216,1.2874,0.7768,0.8125
8333,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
8334,38,255,24.9706,0.7658,2.0086,0.4979,0.8636
8335,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
8336,49,255,26.9706,0.8465,1.6934,0.5905,0.8448
8337,12,255,15.8995,0.5965,2.2478,0.4449,0.6857
8338,13,255,12.7279,1.0000,1.3122,0.7621,0.8125
8339,12,255,11.6569,1.0000,1.3333,0.7500,1.0000
8340,18,255,17.5563,0.7339,2.6986,0.3706,0.8000
8341,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8342,7,255,9.6569,0.9433,1.9357,0.5166,0.9333
8343,11,255,12.4853,0.8868,1.4544,0.6876,0.8462
8344,115,255,47.2132,0.6483,2.4122,0.4146,0.8425
8345,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
8346,11,255,13.3137,0.7798,1.3531,0.7390,0.7586
8347,10,255,12.4853,0.8061,1.8474,0.5413,0.8000
8348,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8349,77,255,34.3848,0.8184,1.8717,0.5343,0.9112
8350,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8351,34,255,20.7279,0.9944,1.1840,0.8446,0.9067
8352,12,255,11.8995,1.0000,1.1349,0.8811,0.8571
8353,98,255,59.6985,0.3455,1.4136,0.7074,0.6302
8354,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8355,28,255,18.4853,1.0000,1.1861,0.8431,0.9655
8356,10,255,11.0711,1.0000,1.2878,0.7765,0.9091
8357,20,255,16.1421,0.9645,1.2028,0.8314,0.8511
8358,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8359,40,255,25.7990,0.7552,1.5081,0.6631,0.8247
8360,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8361,17,255,14.4853,1.0000,1.3852,0.7219,0.9189
8362,551,255,193.3797,0.1852,1.3417,0.7453,0.6348
8363,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8364,12,255,11.8995,1.0000,1.2182,0.8209,0.8889
8365,40,255,29.7990,0.5661,2.2485,0.4447,0.7273
8366,31,255,25.7990,0.5853,2.8459,0.3514,0.7750
8367,12,255,12.4853,0.9674,1.5786,0.6335,0.8889
8368,13,255,13.0711,0.9562,1.5511,0.6447,0.9286
8369,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
8370,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
8371,42,255,23.5563,0.9511,1.3006,0.7688,0.8936
8372,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8373,61,255,33.2132,0.6949,1.3106,0.7630,0.7821
8374,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8375,17,255,14.4853,1.0000,1.1339,0.8819,0.9189
8376,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8377,84,255,40.0416,0.6584,2.0616,0.4851,0.8000
8378,3,255,6.8284,0.8085,3.0000,0.3333,1.0000
8379,34,255,25.2132,0.6721,1.8523,0.5399,0.8095
8380,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
8381,26,255,17.8995,1.0000,1.2833,0.7792,0.9286
8382,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8383,19,255,16.4853,0.8786,1.5579,0.6419,0.9048
8384,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
8385,27,255,20.1421,0.8363,1.7906,0.5585,0.8710
8386,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
8387,10,255,12.4853,0.8061,2.2115,0.4522,0.8333
8388,23,255,16.7279,1.0000,1.3140,0.7610,0.8846
8389,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8390,15,255,17.8995,0.5883,2.3163,0.4317,0.8333
8391,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8392,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8393,4,255,8.4853,0.6981,2.6538,0.3768,0.6667
8394,28,255,19.5563,0.9200,1.1129,0.8985,0.8358
8395,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8396,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
8397,10,255,11.3137,0.9817,1.0279,0.9728,0.7692
8398,17,255,16.1421,0.8199,1.1367,0.8797,0.7727
8399,6,255,9.0711,0.9163,1.5933,0.6276,0.8571
8400,14,255,14.1421,0.8796,1.5872,0.6300,0.7568
8401,46,255,24.1421,0.9918,1.2194,0.8201,0.9200
8402,16,255,15.5563,0.8308,1.9690,0.5079,0.8000
8403,52,255,26.9706,0.8983,1.5111,0.6618,0.8814
8404,17,255,14.4853,1.0000,1.1339,0.8819,0.9189
8405,59,255,37.4558,0.5285,2.8811,0.3471,0.7421
8406,81,255,34.6274,0.8489,1.3941,0.7173,0.8950
8407,22,255,16.4853,1.0000,1.0832,0.9232,0.9362
8408,34,255,20.7279,0.9944,1.2560,0.7962,0.8947
8409,27,255,19.5563,0.8872,1.8171,0.5503,0.8710
8410,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
8411,53,255,34.8701,0.5477,1.7966,0.5566,0.7518
8412,44,255,25.5563,0.8466,1.5887,0.6294,0.8544
8413,18,255,14.7279,1.0000,1.1296,0.8853,0.8571
8414,40,255,32.8701,0.4652,3.3626,0.2974,0.7547
8415,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
8416,18,255,14.7279,1.0000,1.4644,0.6829,0.8372
8417,16,255,13.8995,1.0000,1.2344,0.8101,0.8889
8418,49,255,25.5563,0.9428,1.5315,0.6530,0.9245
8419,13,255,13.3137,0.9216,1.4205,0.7040,0.8125
8420,27,255,20.3848,0.8165,1.9993,0.5002,0.8060
8421,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8422,24,255,22.1421,0.6152,2.2953,0.4357,0.8136
8423,46,255,24.9706,0.9271,1.5450,0.6473,0.8932
8424,171,255,64.1838,0.5216,2.1223,0.4712,0.7808
8425,21,255,16.9706,0.9163,1.1348,0.8812,0.7925
8426,16,255,15.3137,0.8574,1.9647,0.5090,0.8421
8427,8,255,9.6569,1.0000,2.0000,0.5000,1.0000
8428,12,255,11.8995,1.0000,1.2812,0.7805,0.8571
8429,24,255,26.0416,0.4447,3.5226,0.2839,0.6316
8430,22,255,17.8995,0.8629,1.8139,0.5513,0.8800
8431,42,255,26.1421,0.7723,1.4489,0.6902,0.8400
8432,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8433,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
8434,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
8435,41,255,28.3848,0.6395,2.7863,0.3589,0.7523
8436,89,255,35.7990,0.8727,1.8072,0.5534,0.9175
8437,26,255,17.3137,1.0000,1.1835,0.8449,0.9286
8438,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
8439,26,255,18.9706,0.9079,1.6032,0.6237,0.8525
8440,12,255,11.6569,1.0000,1.3333,0.7500,1.0000
8441,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8442,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
8443,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8444,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
8445,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8446,20,255,15.8995,0.9942,1.2129,0.8245,0.9091
8447,54,255,32.2843,0.6511,1.2499,0.8001,0.7714
8448,27,255,29.2132,0.3976,3.0996,0.3226,0.5806
8449,30,255,20.1421,0.9292,1.3709,0.7294,0.8824
8450,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8451,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8452,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
8453,11,255,11.3137,1.0000,1.4505,0.6894,0.8462
8454,41,255,30.0416,0.5709,3.3034,0.3027,0.7885
8455,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8456,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8457,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
8458,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8459,53,255,29.7990,0.7500,1.4857,0.6731,0.8281
8460,151,255,71.4975,0.3712,2.9992,0.3334,0.7225
8461,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8462,20,255,15.3137,1.0000,1.0829,0.9235,0.8889
8463,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8464,21,255,15.8995,1.0000,1.1818,0.8461,0.9130
8465,15,255,13.3137,1.0000,1.1275,0.8869,0.8571
8466,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8467,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
8468,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
8469,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
8470,10,255,11.8995,0.8875,1.3765,0.7265,0.7692
8471,20,255,15.3137,1.0000,1.2816,0.7803,0.9091
8472,34,255,21.5563,0.9195,1.3827,0.7232,0.8831
8473,26,255,17.3137,1.0000,1.1835,0.8449,0.9286
8474,23,255,18.7279,0.8241,1.8814,0.5315,0.8214
8475,37,255,22.1421,0.9484,1.6912,0.5913,0.9250
8476,5,255,8.4853,0.8727,1.4961,0.6684,0.7143
8477,17,255,13.8995,1.0000,1.2632,0.7917,0.9189
8478,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
8479,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
8480,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8481,43,255,27.2132,0.7297,2.4773,0.4037,0.8190
8482,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
8483,33,255,22.3848,0.8276,1.8723,0.5341,0.8049
8484,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8485,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8486,16,255,14.1421,1.0000,1.0765,0.9289,0.8205
8487,29,255,18.7279,1.0000,1.0762,0.9292,0.9062
8488,25,255,17.5563,1.0000,1.1813,0.8465,0.8621
8489,11,255,11.8995,0.9762,1.4505,0.6894,0.8462
8490,17,255,14.4853,1.0000,1.3359,0.7485,0.9189
8491,17,255,14.1421,1.0000,1.3852,0.7219,0.8500
8492,10,255,10.4853,1.0000,1.2356,0.8093,0.9091
8493,17,255,15.8995,0.8451,1.5170,0.6592,0.8293
8494,68,255,38.8701,0.5656,2.2966,0.4354,0.7771
8495,11,255,11.3137,1.0000,1.4505,0.6894,0.8462
8496,33,255,20.1421,1.0000,1.2125,0.8247,0.9041
8497,8,255,9.8995,1.0000,1.1952,0.8367,0.8000
8498,72,255,32.6274,0.8499,1.6459,0.6076,0.8944
8499,28,255,18.9706,0.9777,1.1033,0.9064,0.8485
8500,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8501,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8502,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8503,20,255,20.9706,0.5715,2.1115,0.4736,0.6667
8504,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
8505,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8506,4,255,8.8284,0.6449,4.0000,0.2500,1.0000
8507,6,255,11.8995,0.5325,1.8617,0.5371,0.6316
8508,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8509,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8510,17,255,14.7279,0.9849,1.0445,0.9574,0.8500
8511,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
8512,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
8513,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8514,10,255,10.4853,1.0000,1.2356,0.8093,0.9091
8515,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8516,43,255,32.8701,0.5001,1.7692,0.5652,0.7227
8517,141,255,92.3259,0.2079,2.5640,0.3900,0.5251
8518,26,255,18.7279,0.9315,1.5642,0.6393,0.8667
8519,24,255,17.5563,0.9785,1.2093,0.8269,0.8276
8520,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8521,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
8522,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
8523,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8524,11,255,11.8995,0.9762,1.1475,0.8715,0.8148
8525,14,255,13.3137,0.9925,1.6007,0.6247,0.8485
8526,25,255,17.3137,1.0000,1.3125,0.7619,0.9259
8527,64,255,42.5269,0.4447,1.6023,0.6241,0.7072
8528,16,255,14.7279,0.9269,1.3401,0.7462,0.8421
8529,17,255,13.8995,1.0000,1.2632,0.7917,0.9189
8530,17,255,14.4853,1.0000,1.1339,0.8819,0.9189
8531,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
8532,23,255,17.3137,0.9642,1.3562,0.7373,0.8846
8533,46,255,25.5563,0.8851,1.6481,0.6068,0.8932
8534,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8535,31,255,19.5563,1.0000,1.0363,0.9650,0.8732
8536,28,255,20.9706,0.8001,2.2620,0.4421,0.8358
8537,17,255,16.7279,0.7634,1.7374,0.5756,0.8293
8538,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
8539,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8540,8,255,10.4853,0.9144,1.3083,0.7643,0.8000
8541,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
8542,227,255,61.3553,0.7578,1.9433,0.5146,0.8850
8543,5,255,11.8995,0.4437,4.4495,0.2247,0.5882
8544,40,255,22.1421,1.0000,1.3030,0.7674,0.9302
8545,32,255,20.7279,0.9359,1.6923,0.5909,0.9014
8546,41,255,22.9706,0.9765,1.4871,0.6724,0.8913
8547,28,255,18.7279,1.0000,1.3040,0.7669,0.9180
8548,20,255,15.3137,1.0000,1.0829,0.9235,0.8889
8549,20,255,15.8995,0.9942,1.5680,0.6378,0.9091
8550,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8551,14,255,12.4853,1.0000,1.3190,0.7582,0.9333
8552,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8553,20,255,15.8995,0.9942,1.2515,0.7990,0.8889
8554,39,255,24.3848,0.8242,1.6936,0.5904,0.8041
8555,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8556,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
8557,26,255,18.1421,0.9927,1.2713,0.7866,0.8667
8558,20,255,18.1421,0.7636,1.6069,0.6223,0.7692
8559,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8560,53,255,40.7696,0.4007,4.5702,0.2188,0.6928
8561,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8562,15,255,13.3137,1.0000,1.1275,0.8869,0.8571
8563,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8564,7,255,9.8995,0.8976,1.3871,0.7209,0.7368
8565,50,255,35.4558,0.4998,2.4691,0.4050,0.7353
8566,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
8567,41,255,26.3848,0.7401,2.5060,0.3990,0.8542
8568,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
8569,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8570,8,255,9.8995,1.0000,1.6053,0.6229,0.8000
8571,22,255,17.3137,0.9223,1.5970,0.6262,0.8627
8572,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8573,16,255,15.3137,0.8574,1.6009,0.6246,0.8205
8574,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8575,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
8576,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8577,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
8578,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
8579,8,255,14.4853,0.4791,3.2339,0.3092,0.7619
8580,17,255,14.7279,0.9849,1.6865,0.5929,0.8718
8581,53,255,26.7279,0.9323,1.6274,0.6145,0.9550
8582,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8583,19,255,15.0711,1.0000,1.2733,0.7854,0.9744
8584,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
8585,53,255,25.5563,1.0000,1.2683,0.7885,0.9381
8586,32,255,20.7279,0.9359,1.3181,0.7587,0.8767
8587,35,255,25.5563,0.6734,2.2226,0.4499,0.7447
8588,53,255,29.2132,0.7804,1.6034,0.6237,0.7852
8589,84,255,55.8406,0.3385,2.4843,0.4025,0.6693
8590,66,255,40.2843,0.5111,2.0635,0.4846,0.6911
8591,30,255,19.8995,0.9520,1.5769,0.6341,0.9375
8592,14,255,18.7279,0.5016,3.8640,0.2588,0.7179
8593,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
8594,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
8595,41,255,22.7279,0.9974,1.4188,0.7048,0.9425
8596,24,255,17.3137,1.0000,1.1026,0.9069,0.9057
8597,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
8598,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8599,9,255,10.4853,1.0000,1.8172,0.5503,0.8571
8600,30,255,22.1421,0.7689,1.4744,0.6782,0.8571
8601,6,255,9.8995,0.7694,2.8100,0.3559,0.7500
8602,42,255,22.9706,1.0000,1.4265,0.7010,0.9032
8603,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
8604,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
8605,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
8606,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
8607,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
8608,48,255,29.2132,0.7068,1.4047,0.7119,0.7680
8609,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
8610,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
8611,37,255,34.0416,0.4012,2.0224,0.4945,0.7184
8612,16,255,15.8995,0.7954,2.0161,0.4960,0.8649
8613,25,255,17.3137,1.0000,1.2299,0.8130,0.9091
8614,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
8615,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
8616,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
8617,100,255,38.6274,0.8422,1.9239,0.5198,0.9302
8618,18,255,15.3137,0.9645,1.4165,0.7060,0.8780
8619,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
8620,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
