Image,Aire (px²),Aire (mm²),Diamètre (px),Diamètre (mm),Temps (sec)
00460.jpg,642.0,2.108401933882138,28.590554169515052,1.6387666066632538,12.519999999999909
00461.jpg,644.5,2.116612221786663,28.646167048696277,1.641954251392427,12.559999999999908
00462.jpg,652.0,2.1412430855002396,28.812361638146328,1.6514802697334514,12.599999999999907
00463.jpg,642.0,2.108401933882138,28.590554169515052,1.6387666066632538,12.639999999999906
00464.jpg,625.0,2.0525719761313646,28.209479177387816,1.6169239740220704,12.679999999999906
00465.jpg,651.0,2.1379589703384294,28.79025779013781,1.650213311150545,12.719999999999905
00466.jpg,642.0,2.108401933882138,28.590554169515052,1.6387666066632538,12.759999999999904
00467.jpg,655.5,2.1527374885665753,28.88959192466898,1.6559069910144018,12.799999999999903
00468.jpg,629.5,2.0673504943595105,28.310851160125598,1.6227344602119131,12.839999999999902
00469.jpg,631.5,2.0739187246831308,28.355789047393042,1.6253102308175214,12.879999999999901
00470.jpg,638.0,2.095265473234897,28.501347854812654,1.6336534378603331,12.9199999999999
00471.jpg,626.0,2.0558560912931747,28.2320377409108,1.6182169961991353,12.9599999999999
00472.jpg,639.0,2.098549588396707,28.523675588636344,1.634933229233938,12.999999999999899
00473.jpg,626.5,2.05749814887408,28.243310265912164,1.6188631200005656,13.039999999999898
00474.jpg,644.0,2.1149701642057583,28.635053113438516,1.641317217711266,13.079999999999897
00475.jpg,631.5,2.0739187246831308,28.355789047393042,1.6253102308175214,13.119999999999896
00476.jpg,641.0,2.1051178187203274,28.568278705151968,1.637489811294766,13.159999999999895
00477.jpg,643.5,2.113328106624853,28.623934862926816,1.640679936686384,13.199999999999894
00478.jpg,637.0,2.091981358073087,28.479002615897535,1.6323726431218017,13.239999999999894
00479.jpg,632.0,2.075560782264036,28.367012395961314,1.6259535359014163,13.279999999999893
00480.jpg,193.5,0.6354762838102705,15.696236870863475,0.8996841642780892,13.319999999999892
00481.jpg,65.0,0.21346748551766193,9.09728368293446,0.5214423135187647,13.359999999999891
00482.jpg,295.5,0.9704560303149092,19.39696588307668,1.111804261341173,13.39999999999989
00483.jpg,301.0,0.9885186637048652,19.576646877473273,1.1221032996782176,13.43999999999989
00484.jpg,27.0,0.08867110936887496,5.863230142835039,0.3360713369978886,13.479999999999889
00485.jpg,237.0,0.7783352933490135,17.371176474327626,0.9956891271081398,13.519999999999888
00486.jpg,249.0,0.8177446752907357,17.805522925178455,1.020585197857828,13.559999999999887
00487.jpg,251.0,0.8243129056143561,17.876888032555495,1.0246757360879382,13.599999999999886
00488.jpg,238.5,0.7832614660917288,17.42606184481555,0.9988350721575665,13.639999999999885
00489.jpg,120.5,0.3957358769981271,12.386499309352384,0.7099750960150223,13.679999999999884
00490.jpg,280.5,0.9211943028877565,18.898245746582223,1.083218389905736,13.719999999999883
00491.jpg,292.0,0.9589616272485736,19.281751659604673,1.105200359195062,13.759999999999883
00492.jpg,643.5,2.113328106624853,28.623934862926816,1.640679936686384,13.799999999999882
00493.jpg,642.5,2.110043991463043,28.60168539601018,1.6394046314515551,13.83999999999988
00494.jpg,616.5,2.024656997255978,28.016998042781598,1.6058912513285852,13.87999999999988
00495.jpg,636.5,2.090339300492182,28.467823419150456,1.6317318687524134,13.91999999999988
00496.jpg,636.5,2.090339300492182,28.467823419150456,1.6317318687524134,13.959999999999878
00497.jpg,629.0,2.0657084367786056,28.299605538565682,1.622089878474382,13.999999999999877
00498.jpg,632.5,2.077202839844941,28.37823130579125,1.6265965865636547,14.039999999999877
00499.jpg,636.5,2.090339300492182,28.467823419150456,1.6317318687524134,14.079999999999876
00500.jpg,622.0,2.042719630645934,28.14169498849121,1.6130386885335521,14.119999999999875
00501.jpg,625.5,2.05421403371227,28.22076071320269,1.617570614309477,14.159999999999874
00502.jpg,638.0,2.095265473234897,28.501347854812654,1.6336534378603331,14.199999999999873
00503.jpg,640.0,2.1018337035585173,28.54598585844434,1.6362120195970145,14.239999999999872
00504.jpg,647.0,2.124822509691189,28.701672171559103,1.645135719695106,14.279999999999871
00505.jpg,663.5,2.179010409861057,29.065347717372667,1.6659810428254553,14.31999999999987
00506.jpg,646.0,2.1215383945293786,28.679483013103898,1.6438638712485611,14.35999999999987
00507.jpg,649.0,2.131390740014809,28.745999104799274,1.6476764713552203,14.399999999999869
00508.jpg,275.0,0.9031316694978004,18.712051592547777,1.0725460272723137,14.439999999999868
00512.jpg,98.0,0.32184328585739796,11.170383851240114,0.6402692277486998,14.479999999999867
00531.jpg,464.5,1.5254714926608302,24.319123514828473,1.393934768914484,14.519999999999866
00532.jpg,647.0,2.124822509691189,28.701672171559103,1.645135719695106,14.559999999999865
00533.jpg,647.0,2.124822509691189,28.701672171559103,1.645135719695106,14.599999999999865
00534.jpg,652.0,2.1412430855002396,28.812361638146328,1.6514802697334514,14.639999999999864
00535.jpg,637.5,2.093623415653992,28.490177426065046,1.6330131660591936,14.679999999999863
00536.jpg,624.5,2.0509299185504597,28.198193128055372,1.616277075026776,14.719999999999862
00537.jpg,657.0,2.1576636613092908,28.92262748940701,1.6578005387925931,14.759999999999861
00538.jpg,633.0,2.078844897425846,28.38944578214513,1.627239383105862,14.79999999999986
00539.jpg,645.5,2.1198963369484733,28.668381993522893,1.6432275778741339,14.83999999999986
00540.jpg,621.0,2.039435515484124,28.11906394744562,1.6117415120563265,14.879999999999859
00541.jpg,653.0,2.1445272006620497,28.834448541840736,1.6527462570943252,14.919999999999858
00542.jpg,637.5,2.093623415653992,28.490177426065046,1.6330131660591936,14.959999999999857
00543.jpg,649.0,2.131390740014809,28.745999104799274,1.6476764713552203,14.999999999999856
00544.jpg,641.5,2.1067598763012327,28.579418607585545,1.6381283333745198,15.039999999999855
00545.jpg,30.0,0.09852345485430551,6.180387232371033,0.35425029373711403,15.079999999999854
00546.jpg,272.5,0.8949213815932751,18.626802622574058,1.067659687384774,15.119999999999854
00547.jpg,268.0,0.8801428633651291,18.47236308621676,1.0588074506134855,15.159999999999853
00548.jpg,201.5,0.661749205104752,16.017420774398584,0.9180939318044672,15.199999999999852
00550.jpg,652.5,2.142885143081145,28.823407205597565,1.6521133846770586,15.239999999999851
00551.jpg,638.0,2.095265473234897,28.501347854812654,1.6336534378603331,15.27999999999985
00552.jpg,634.5,2.0837710701685612,28.423062662817685,1.6291662510196399,15.31999999999985
00553.jpg,626.5,2.05749814887408,28.243310265912164,1.6188631200005656,15.359999999999848
00554.jpg,634.5,2.0837710701685612,28.423062662817685,1.6291662510196399,15.399999999999848
00555.jpg,627.5,2.06078226403589,28.265841829340843,1.6201545945737381,15.439999999999847
00556.jpg,641.0,2.1051178187203274,28.568278705151968,1.637489811294766,15.479999999999846
00557.jpg,634.5,2.0837710701685612,28.423062662817685,1.6291662510196399,15.519999999999845
00558.jpg,629.5,2.0673504943595105,28.310851160125598,1.6227344602119131,15.559999999999844
00559.jpg,629.0,2.0657084367786056,28.299605538565682,1.622089878474382,15.599999999999843
00560.jpg,613.5,2.0148046517705476,27.948747032649287,1.6019792083645799,15.639999999999842
00561.jpg,626.0,2.0558560912931747,28.2320377409108,1.6182169961991353,15.679999999999842
00562.jpg,630.0,2.0689925519404158,28.32209231647889,1.6233787860106659,15.71999999999984
00563.jpg,640.5,2.1034757611394226,28.55713445713473,1.6368510401328382,15.75999999999984
00564.jpg,614.5,2.0180887669323577,27.971515873112015,1.6032842832925274,15.799999999999839
00565.jpg,645.0,2.1182542793675685,28.65727667372076,1.6425910380176432,15.839999999999838
00568.jpg,417.5,1.3711180800557516,23.055964736417568,1.321532449858335,15.879999999999837
00569.jpg,341.5,1.1215253277581776,20.85212949621832,1.1952120023142616,15.919999999999837
00570.jpg,622.5,2.0443616882268394,28.15300368695388,1.6136868857421676,15.959999999999836
00571.jpg,620.0,2.036151400322314,28.096414677602564,1.610443290732457,15.999999999999835
00572.jpg,619.5,2.0345093427414085,28.085083193101518,1.6097937874631558,16.039999999999836
00573.jpg,632.5,2.077202839844941,28.37823130579125,1.6265965865636547,16.079999999999835
00574.jpg,618.5,2.0312252275795983,28.062406497282055,1.6084939941244867,16.119999999999834
00575.jpg,624.5,2.0509299185504597,28.198193128055372,1.616277075026776,16.159999999999833
00576.jpg,622.0,2.042719630645934,28.14169498849121,1.6130386885335521,16.199999999999832
00577.jpg,632.0,2.075560782264036,28.367012395961314,1.6259535359014163,16.23999999999983
00578.jpg,623.0,2.0460037458077442,28.16430784468183,1.6143348226828502,16.27999999999983
00579.jpg,624.5,2.0509299185504597,28.198193128055372,1.616277075026776,16.31999999999983
00580.jpg,636.5,2.090339300492182,28.467823419150456,1.6317318687524134,16.35999999999983
00581.jpg,629.5,2.0673504943595105,28.310851160125598,1.6227344602119131,16.399999999999828
00582.jpg,628.5,2.0640663791977003,28.288355446473904,1.6214450404928382,16.439999999999827
00583.jpg,623.5,2.0476458033886495,28.17560746714033,1.614982499668861,16.479999999999826
00584.jpg,623.0,2.0460037458077442,28.16430784468183,1.6143348226828502,16.519999999999825
00585.jpg,632.5,2.077202839844941,28.37823130579125,1.6265965865636547,16.559999999999825
00588.jpg,632.5,2.077202839844941,28.37823130579125,1.6265965865636547,16.599999999999824
00589.jpg,635.5,2.087055185330372,28.44545184522819,1.630449564531763,16.639999999999823
00590.jpg,646.5,2.1231804521102835,28.690579737455337,1.6444999184270337,16.679999999999822
00591.jpg,629.0,2.0657084367786056,28.299605538565682,1.622089878474382,16.71999999999982
00592.jpg,634.5,2.0837710701685612,28.423062662817685,1.6291662510196399,16.75999999999982
00593.jpg,618.5,2.0312252275795983,28.062406497282055,1.6084939941244867,16.79999999999982
00594.jpg,608.5,1.9983840759614966,27.83462345661149,1.5954378204525137,16.83999999999982
00595.jpg,613.5,2.0148046517705476,27.948747032649287,1.6019792083645799,16.879999999999818
00596.jpg,615.0,2.019730824513263,27.982893345973448,1.6039364225439383,16.919999999999817
00597.jpg,635.0,2.0854131277494665,28.43425945768288,1.6298080340861012,16.959999999999816
00598.jpg,635.0,2.0854131277494665,28.43425945768288,1.6298080340861012,16.999999999999815
00599.jpg,622.5,2.0443616882268394,28.15300368695388,1.6136868857421676,17.039999999999814
00600.jpg,622.0,2.042719630645934,28.14169498849121,1.6130386885335521,17.079999999999814
00601.jpg,627.5,2.06078226403589,28.265841829340843,1.6201545945737381,17.119999999999813
00602.jpg,614.0,2.016446709351453,27.96013377055607,1.6026318786741451,17.159999999999812
00603.jpg,613.5,2.0148046517705476,27.948747032649287,1.6019792083645799,17.19999999999981
00604.jpg,21.0,0.06896641839801386,5.170882945826411,0.2963870601577979,17.23999999999981
00605.jpg,220.5,0.7241473931791454,16.755575776860173,0.9604038416230498,17.27999999999981
00606.jpg,217.0,0.7126529901128098,16.622063085174787,0.9527510994130709,17.31999999999981
00607.jpg,235.5,0.7734091206062982,17.31611713939158,0.9925332106840193,17.359999999999808
00608.jpg,216.5,0.7110109325319047,16.602902199168756,0.9516528268873062,17.399999999999807
00609.jpg,213.0,0.6995165294655691,16.46815177937675,0.9439291400052782,17.439999999999806
00610.jpg,212.0,0.6962324143037589,16.42944866646031,0.9417107370794263,17.479999999999805
00611.jpg,220.0,0.7225053355982404,16.73656774376801,0.9593143303912948,17.519999999999804
00612.jpg,225.5,0.7405679689881964,16.94448338952177,0.9712317355330039,17.559999999999803
00613.jpg,237.0,0.7783352933490135,17.371176474327626,0.9956891271081398,17.599999999999802
00614.jpg,241.0,0.7914717539962542,17.517155313611116,1.004056409731585,17.6399999999998
00615.jpg,238.5,0.7832614660917288,17.42606184481555,0.9988350721575665,17.6799999999998
00616.jpg,231.0,0.7586306023781524,17.14987856615383,0.9830046712599096,17.7199999999998
00617.jpg,237.5,0.7799773509299186,17.38949084575512,0.9967388787197895,17.7599999999998
00618.jpg,223.5,0.733999738664576,16.869174201729876,0.9669151286775872,17.799999999999798
00619.jpg,222.5,0.7307156235027659,16.83139324903241,0.9647495825576541,17.839999999999797
00620.jpg,223.5,0.733999738664576,16.869174201729876,0.9669151286775872,17.879999999999797
00621.jpg,233.0,0.7651988327017728,17.22396045987371,0.9872509315060982,17.919999999999796
00622.jpg,226.5,0.7438520841500066,16.982012745328934,0.9733828605060182,17.959999999999795
00623.jpg,866.0,2.844043730127619,33.20580439833751,1.9033056537746125,17.999999999999794
00624.jpg,233.0,0.7651988327017728,17.22396045987371,0.9872509315060982,18.039999999999793
00625.jpg,230.5,0.7569885447972473,17.131308037083887,0.9819402370860404,18.079999999999792
00626.jpg,234.5,0.770125005444488,17.279313448178307,0.9904236796898085,18.11999999999979
00627.jpg,625.5,2.05421403371227,28.22076071320269,1.617570614309477,18.15999999999979
00628.jpg,619.0,2.0328672851605036,28.07374713484229,1.6091440220330677,18.19999999999979
00629.jpg,81.5,0.26765538568752995,10.186708148166206,0.583886448862156,18.23999999999979
00630.jpg,102.0,0.33497974650463874,11.396070970426017,0.6532052664236774,18.279999999999788
00631.jpg,92.0,0.3021385948865369,10.823032759612019,0.6203595972332097,18.319999999999787
00632.jpg,87.0,0.28571801907748595,10.524820207108489,0.6032665122292233,18.359999999999786
00633.jpg,95.0,0.31199094037196745,10.998079684646791,0.6303930178393741,18.399999999999785
00634.jpg,95.5,0.3136329979528725,11.026984017500345,0.6320497697577677,18.439999999999785
00635.jpg,113.0,0.37110501328455076,11.994835078277376,0.6875255044784393,18.479999999999784
00636.jpg,111.0,0.3645367829609304,11.888212206450685,0.6814140453993276,18.519999999999783
00637.jpg,112.0,0.36782089812274055,11.941642642883693,0.6844765958657056,18.559999999999782
00638.jpg,112.0,0.36782089812274055,11.941642642883693,0.6844765958657056,18.59999999999978
00639.jpg,119.0,0.39080970425541184,12.309163489997376,0.7055423257543793,18.63999999999978
00640.jpg,113.0,0.37110501328455076,11.994835078277376,0.6875255044784393,18.67999999999978
00641.jpg,112.0,0.36782089812274055,11.941642642883693,0.6844765958657056,18.71999999999978
00642.jpg,112.0,0.36782089812274055,11.941642642883693,0.6844765958657056,18.759999999999778
00643.jpg,104.0,0.3415479768282591,11.507254783503184,0.6595781516427623,18.799999999999777
00644.jpg,96.5,0.31691711311468274,11.084566571000565,0.6353503131905067,18.839999999999776
00645.jpg,93.5,0.30706476762925217,10.910907269000948,0.6253964290032298,18.879999999999775
00646.jpg,86.5,0.2840759614965809,10.49453289192004,0.601530489889746,18.919999999999774
00647.jpg,95.0,0.31199094037196745,10.998079684646791,0.6303930178393741,18.959999999999773
00648.jpg,95.5,0.3136329979528725,11.026984017500345,0.6320497697577677,18.999999999999773
00649.jpg,104.0,0.3415479768282591,11.507254783503184,0.6595781516427623,19.03999999999977
00650.jpg,112.5,0.3694629557036456,11.968268412042981,0.6860027440164642,19.07999999999977
00651.jpg,106.5,0.34975826473278454,11.64474179680661,0.6674586958573183,19.11999999999977
00652.jpg,112.0,0.36782089812274055,11.941642642883693,0.6844765958657056,19.15999999999977
00653.jpg,102.0,0.33497974650463874,11.396070970426017,0.6532052664236774,19.19999999999977
00654.jpg,86.5,0.2840759614965809,10.49453289192004,0.601530489889746,19.239999999999768
00655.jpg,94.0,0.30870682521015724,10.940041919714261,0.6270663823872283,19.279999999999767
00656.jpg,94.0,0.30870682521015724,10.940041919714261,0.6270663823872283,19.319999999999766
00657.jpg,94.0,0.30870682521015724,10.940041919714261,0.6270663823872283,19.359999999999765
00658.jpg,102.0,0.33497974650463874,11.396070970426017,0.6532052664236774,19.399999999999764
00659.jpg,101.0,0.33169563134282853,11.340070282773887,0.6499953931092124,19.439999999999763
00660.jpg,103.5,0.33990591924735397,11.479559785988718,0.6579907169666369,19.479999999999762
00661.jpg,95.5,0.3136329979528725,11.026984017500345,0.6320497697577677,19.51999999999976
00662.jpg,111.0,0.3645367829609304,11.888212206450685,0.6814140453993276,19.55999999999976
00663.jpg,111.5,0.36617884054183547,11.914957374576321,0.6829470373152597,19.59999999999976
00664.jpg,636.5,2.090339300492182,28.467823419150456,1.6317318687524134,19.63999999999976
00665.jpg,619.5,2.0345093427414085,28.085083193101518,1.6097937874631558,19.679999999999758
00666.jpg,609.0,2.0000261335424017,27.846056861676377,1.5960931656518302,19.719999999999757
00667.jpg,617.0,2.0262990548368833,28.02835705319874,1.6065423323410757,19.759999999999756
00668.jpg,615.5,2.021372882094168,27.994266194785187,1.6045882967519305,19.799999999999756
00669.jpg,617.0,2.0262990548368833,28.02835705319874,1.6065423323410757,19.839999999999755
00670.jpg,618.0,2.0295831699986935,28.05106127486678,1.607843703419064,19.879999999999754
00671.jpg,600.0,1.97046909708611,27.63953195770684,1.5842554756909102,19.919999999999753
00672.jpg,627.0,2.059140206454985,28.254578293596012,1.6195089860226708,19.959999999999752
00673.jpg,619.5,2.0345093427414085,28.085083193101518,1.6097937874631558,19.99999999999975
00674.jpg,623.0,2.0460037458077442,28.16430784468183,1.6143348226828502,20.03999999999975
00675.jpg,61.0,0.2003310248704212,8.812923024107548,0.505143197762863,20.07999999999975
00676.jpg,614.0,2.016446709351453,27.96013377055607,1.6026318786741451,20.11999999999975
00677.jpg,604.0,1.983605557733351,27.73151068766428,1.589527555073627,20.159999999999748
00678.jpg,606.0,1.9901737880569712,27.777385840094972,1.5921570482773357,20.199999999999747
00679.jpg,620.5,2.037793457903219,28.107741593877094,1.6110925321580383,20.239999999999746
00680.jpg,628.5,2.0640663791977003,28.288355446473904,1.6214450404928382,20.279999999999745
00681.jpg,621.5,2.0410775730650292,28.130381743817548,1.6123902307431124,20.319999999999744
00682.jpg,611.5,2.0082364214469273,27.90315361398335,1.5993658637070975,20.359999999999744
00683.jpg,619.0,2.0328672851605036,28.07374713484229,1.6091440220330677,20.399999999999743
00684.jpg,621.5,2.0410775730650292,28.130381743817548,1.6123902307431124,20.439999999999742
00685.jpg,604.5,1.985247615314256,27.742986587467577,1.590185336006013,20.47999999999974
00686.jpg,614.5,2.0180887669323577,27.971515873112015,1.6032842832925274,20.51999999999974
00687.jpg,610.5,2.004952306285117,27.88032894463078,1.598057588753022,20.55999999999974
00688.jpg,612.5,2.0115205366087374,27.92595962810029,1.60067306937175,20.59999999999974
00689.jpg,617.0,2.0262990548368833,28.02835705319874,1.6065423323410757,20.639999999999738
00690.jpg,619.0,2.0328672851605036,28.07374713484229,1.6091440220330677,20.679999999999737
00691.jpg,623.5,2.0476458033886495,28.17560746714033,1.614982499668861,20.719999999999736
00692.jpg,613.5,2.0148046517705476,27.948747032649287,1.6019792083645799,20.759999999999735
00693.jpg,469.5,1.5418920684698811,24.449661884229787,1.4014170275441975,20.799999999999734
00694.jpg,165.5,0.5435210592795854,14.516237276018515,0.8320484017656591,20.839999999999733
00695.jpg,623.0,2.0460037458077442,28.16430784468183,1.6143348226828502,20.879999999999733
00696.jpg,630.0,2.0689925519404158,28.32209231647889,1.6233787860106659,20.91999999999973
00697.jpg,625.5,2.05421403371227,28.22076071320269,1.617570614309477,20.95999999999973
00698.jpg,616.0,2.023014939675073,28.00563442518059,1.6052399062393992,20.99999999999973
00699.jpg,604.0,1.983605557733351,27.73151068766428,1.589527555073627,21.03999999999973
00700.jpg,610.5,2.004952306285117,27.88032894463078,1.598057588753022,21.07999999999973
00701.jpg,611.0,2.006594363866022,27.891743614073043,1.598711860055256,21.119999999999727
00702.jpg,621.5,2.0410775730650292,28.130381743817548,1.6123902307431124,21.159999999999727
00703.jpg,612.0,2.009878479027832,27.914558950087667,1.6000196000367508,21.199999999999726
00704.jpg,629.5,2.0673504943595105,28.310851160125598,1.6227344602119131,21.239999999999725
00705.jpg,624.5,2.0509299185504597,28.198193128055372,1.616277075026776,21.279999999999724
00706.jpg,606.0,1.9901737880569712,27.777385840094972,1.5921570482773357,21.319999999999723
00707.jpg,602.5,1.9786793849906357,27.69705445896613,1.58755257702153,21.359999999999722
00708.jpg,610.0,2.003310248704212,27.868909599918855,1.5974030494715192,21.39999999999972
00709.jpg,622.5,2.0443616882268394,28.15300368695388,1.6136868857421676,21.43999999999972
00710.jpg,615.0,2.019730824513263,27.982893345973448,1.6039364225439383,21.47999999999972
00711.jpg,613.0,2.0131625941896427,27.937355653723827,1.6013262720389596,21.51999999999972
00712.jpg,613.0,2.0131625941896427,27.937355653723827,1.6013262720389596,21.559999999999718
00713.jpg,605.0,1.986889672895161,27.754457742221764,1.5908428449594796,21.599999999999717
00714.jpg,603.5,1.9819635001524458,27.720030036918622,1.5888695018245294,21.639999999999716
00715.jpg,615.0,2.019730824513263,27.982893345973448,1.6039364225439383,21.679999999999715
00716.jpg,610.5,2.004952306285117,27.88032894463078,1.598057588753022,21.719999999999715
00717.jpg,612.0,2.009878479027832,27.914558950087667,1.6000196000367508,21.759999999999714
00718.jpg,603.0,1.9803214425715407,27.70854462932514,1.5882111759202284,21.799999999999713
00719.jpg,605.0,1.986889672895161,27.754457742221764,1.5908428449594796,21.839999999999712
00720.jpg,618.0,2.0295831699986935,28.05106127486678,1.607843703419064,21.87999999999971
00721.jpg,617.5,2.027941112417788,28.039711462031185,1.6071931495978065,21.91999999999971
00722.jpg,620.0,2.036151400322314,28.096414677602564,1.610443290732457,21.95999999999971
00723.jpg,603.0,1.9803214425715407,27.70854462932514,1.5882111759202284,21.99999999999971
00724.jpg,621.5,2.0410775730650292,28.130381743817548,1.6123902307431124,22.039999999999708
00725.jpg,614.0,2.016446709351453,27.96013377055607,1.6026318786741451,22.079999999999707
00726.jpg,598.0,1.9639008667624898,27.59342761875783,1.5816128458683485,22.119999999999706
00727.jpg,600.0,1.97046909708611,27.63953195770684,1.5842554756909102,22.159999999999705
00728.jpg,612.0,2.009878479027832,27.914558950087667,1.6000196000367508,22.199999999999704
00729.jpg,607.5,1.9950999607996864,27.81174254566965,1.5941263218170132,22.239999999999704
00730.jpg,605.5,1.9885317304760661,27.765924157807913,1.5915000822711207,22.279999999999703
00731.jpg,604.0,1.983605557733351,27.73151068766428,1.589527555073627,22.319999999999702
00732.jpg,603.5,1.9819635001524458,27.720030036918622,1.5888695018245294,22.3599999999997
00733.jpg,622.5,2.0443616882268394,28.15300368695388,1.6136868857421676,22.3999999999997
00734.jpg,199.5,0.6551809747811316,15.937731619482898,0.9135262719677688,22.4399999999997
00751.jpg,550.0,1.8062633389956009,26.462837142006137,1.5168091380378896,22.4799999999997
00752.jpg,607.5,1.9950999607996864,27.81174254566965,1.5941263218170132,22.519999999999698
00753.jpg,607.5,1.9950999607996864,27.81174254566965,1.5941263218170132,22.559999999999697
00754.jpg,617.5,2.027941112417788,28.039711462031185,1.6071931495978065,22.599999999999696
00755.jpg,626.5,2.05749814887408,28.243310265912164,1.6188631200005656,22.639999999999695
00756.jpg,604.0,1.983605557733351,27.73151068766428,1.589527555073627,22.679999999999694
00757.jpg,604.5,1.985247615314256,27.742986587467577,1.590185336006013,22.719999999999693
00758.jpg,613.0,2.0131625941896427,27.937355653723827,1.6013262720389596,22.759999999999692
00759.jpg,615.0,2.019730824513263,27.982893345973448,1.6039364225439383,22.79999999999969
00760.jpg,611.5,2.0082364214469273,27.90315361398335,1.5993658637070975,22.83999999999969
00761.jpg,619.0,2.0328672851605036,28.07374713484229,1.6091440220330677,22.87999999999969
00762.jpg,617.5,2.027941112417788,28.039711462031185,1.6071931495978065,22.91999999999969
00763.jpg,611.5,2.0082364214469273,27.90315361398335,1.5993658637070975,22.959999999999688
00764.jpg,610.0,2.003310248704212,27.868909599918855,1.5974030494715192,22.999999999999687
00765.jpg,603.5,1.9819635001524458,27.720030036918622,1.5888695018245294,23.039999999999687
00766.jpg,611.0,2.006594363866022,27.891743614073043,1.598711860055256,23.079999999999686
00767.jpg,608.0,1.9967420183805915,27.823185353208192,1.5947822059516632,23.119999999999685
00768.jpg,621.0,2.039435515484124,28.11906394744562,1.6117415120563265,23.159999999999684
00769.jpg,596.5,1.9589746940197745,27.558798748031897,1.5796279722406583,23.199999999999683
00770.jpg,763.5,2.507421926042075,31.17881319751117,1.7871216346674794,23.239999999999682
00771.jpg,107.0,0.3514003223136896,11.67204486311899,0.6690236656395392,23.27999999999968
00772.jpg,235.0,0.7717670630253931,17.297725082009,0.9914790062328672,23.31999999999968
00773.jpg,227.0,0.7454941417309117,17.000746355818674,0.9744566422561305,23.35999999999968
00774.jpg,640.0,2.1018337035585173,28.54598585844434,1.6362120195970145,23.39999999999968
00775.jpg,233.5,0.7668408902826779,17.242431200258867,0.988309645945982,23.439999999999678
00776.jpg,230.0,0.7553464872163422,17.112717355495807,0.9808746478008162,23.479999999999677
00777.jpg,222.0,0.7290735659218608,16.812470934731934,0.9636649845952449,23.519999999999676
00778.jpg,240.0,0.7881876388344441,17.480774889473267,1.0019711397553588,23.559999999999675
00779.jpg,235.5,0.7734091206062982,17.31611713939158,0.9925332106840193,23.599999999999675
00780.jpg,234.0,0.768482947863583,17.26088217525478,0.9893672274641436,23.639999999999674
00781.jpg,237.0,0.7783352933490135,17.371176474327626,0.9956891271081398,23.679999999999673
00782.jpg,237.0,0.7783352933490135,17.371176474327626,0.9956891271081398,23.719999999999672
00783.jpg,232.0,0.7619147175399625,17.186959427966244,0.9851300892467101,23.75999999999967
00784.jpg,225.0,0.7389259114072912,16.925687506432688,0.9701543844132421,23.79999999999967
00785.jpg,238.0,0.7816194085108237,17.407785949022028,0.9977875259100993,23.83999999999967
00786.jpg,238.0,0.7816194085108237,17.407785949022028,0.9977875259100993,23.87999999999967
00787.jpg,237.5,0.7799773509299186,17.38949084575512,0.9967388787197895,23.919999999999668
00788.jpg,238.0,0.7816194085108237,17.407785949022028,0.9977875259100993,23.959999999999667
00789.jpg,615.0,2.019730824513263,27.982893345973448,1.6039364225439383,23.999999999999666
00790.jpg,21.0,0.06896641839801386,5.170882945826411,0.2963870601577979,24.039999999999665
00791.jpg,223.0,0.7323576810836709,16.85029431422316,0.9658329625537645,24.079999999999664
00792.jpg,230.0,0.7553464872163422,17.112717355495807,0.9808746478008162,24.119999999999663
00793.jpg,109.5,0.3596106102182151,11.807613228273542,0.6767942358921472,24.159999999999663
00794.jpg,105.5,0.3464741495709744,11.589942707777277,0.6643176963284393,24.199999999999662
00795.jpg,72.0,0.23645629165033322,9.574614729634384,0.5488021952131713,24.23999999999966
00796.jpg,105.0,0.34483209199006926,11.562445770562215,0.6627416141641556,24.27999999999966
00797.jpg,111.0,0.3645367829609304,11.888212206450685,0.6814140453993276,24.31999999999966
00798.jpg,111.0,0.3645367829609304,11.888212206450685,0.6814140453993276,24.35999999999966
00799.jpg,112.0,0.36782089812274055,11.941642642883693,0.6844765958657056,24.399999999999658
00800.jpg,104.5,0.3431900344091642,11.534883286137944,0.6611617749346197,24.439999999999657
00801.jpg,102.5,0.3366218040855438,11.423968370726268,0.6548043025162871,24.479999999999656
00802.jpg,94.0,0.30870682521015724,10.940041919714261,0.6270663823872283,24.519999999999655
00803.jpg,92.5,0.30378065246744196,10.852403323135505,0.6220430727767684,24.559999999999654
00804.jpg,71.0,0.23317217648852304,9.507891862878783,0.5449777430779794,24.599999999999653
00805.jpg,93.5,0.30706476762925217,10.910907269000948,0.6253964290032298,24.639999999999652
00806.jpg,78.0,0.2561609826211943,9.965574970333758,0.571211435103817,24.67999999999965
00807.jpg,79.0,0.2594450977830045,10.02925341359355,0.574861385565068,24.71999999999965
00808.jpg,92.5,0.30378065246744196,10.852403323135505,0.6220430727767684,24.75999999999965
00809.jpg,94.0,0.30870682521015724,10.940041919714261,0.6270663823872283,24.79999999999965
00810.jpg,86.5,0.2840759614965809,10.49453289192004,0.601530489889746,24.839999999999648
00811.jpg,102.0,0.33497974650463874,11.396070970426017,0.6532052664236774,24.879999999999647
00812.jpg,112.0,0.36782089812274055,11.941642642883693,0.6844765958657056,24.919999999999646
00813.jpg,21.0,0.06896641839801386,5.170882945826411,0.2963870601577979,24.959999999999646
00814.jpg,95.5,0.3136329979528725,11.026984017500345,0.6320497697577677,24.999999999999645
